,Rank,Word,Frequency
1922,5198,_twtpic.twitter.com/wQsZcnxqdQ,1
1926,5199,IDOL,1
1927,5200,후렴구,1
1929,5201,Chimmy,1
1930,5202,says,1
1931,5203,hi,1
1932,5204,브로맨스,1
1934,5205,포브스,1
1939,5206,_twtpic.twitter.com/4OEnmzMoZ7,1
1941,5207,부등,1
1943,5208,이득,1
2044,5209,백범,1
2047,5210,삼일절,1
2240,5211,어리석다,1
2151,5212,어보,1
2167,5213,바웃비,1
2165,5214,음판량,1
2162,5215,최단,1
2158,5216,센세이션,1
2154,5217,단점,1
2153,5218,남준옵,1
2150,5219,종업식,1
2173,5220,뉘우치다,1
2143,5221,괄,1
2142,5222,800,1
2141,5223,#름주의_뿅한_이상한_글,1
2137,5224,한가득,1
2134,5225,무용,1
2125,5226,선행,1
2172,5227,사안,1
2179,5228,수천,1
2048,5229,100년,1
2213,5230,주홍글씨,1
2239,5231,상충,1
2234,5232,동일하다,1
2230,5233,하염없이,1
2229,5234,꿀,1
2223,5235,한텐,1
2219,5236,박탈,1
2210,5237,결함,1
2180,5238,명예훼손죄,1
2205,5239,통과,1
2203,5240,수백,1
2198,5241,노총,1
2191,5242,오역,1
2187,5243,되새기다,1
2181,5244,박하다,1
2119,5245,회복,1
2118,5246,매끄럽다,1
2115,5247,_YOURSELFpic.twitter.com/OphNXslFWp,1
2059,5248,끝내주다,1
2071,5249,파리,1
2067,5250,옥외광고,1
2066,5251,#ARMYPEDIA,1
2065,5252,#아미피디아,1
2064,5253,모음,1
2061,5254,pic.twitter.com/nU0FQzmzL9,1
2058,5255,이데일리,1
2113,5256,#SPEAK_YOURSELF,1
2057,5257,_twtpic.twitter.com/GF9ZpTvQkB,1
2056,5258,#방탄_이데일리_대상_축하해,1
2054,5259,만국,1
2053,5260,보물,1
2052,5261,케팝최초,1
2051,5262,짬밥,1
2073,5263,런던,1
2076,5264,LA,1
2078,5265,pic.twitter.com/Mt7gKd2407,1
2079,5266,마음속,1
2082,5267,왜냐면,1
2083,5268,무뚝뚝하다,1
2084,5269,덴져첫방,1
2085,5270,160507,1
2086,5271,에필콘,1
2087,5272,180302,1
2089,5273,171210,1
2090,5274,윙파콘,1
2091,5275,pic.twitter.com/USi0xTCcMn,1
2094,5276,pic.twitter.com/TDWgznxbxo,1
2105,5277,5월,1
2109,5278,피크,1
2110,5279,19년,1
2548,5280,힛트,1
2549,5281,불행,1
2554,5282,찾아가다,1
2986,5283,스밍,1
2999,5284,"~!""",1
2997,5285,13년,1
2996,5286,임박,1
2991,5287,저릿하다,1
2988,5288,앓이,1
2987,5289,뮤밍,1
2983,5290,본체,1
3001,5291,요인,1
2982,5292,쭈르르륵,1
2981,5293,성장기,1
2980,5294,거였넹,1
2975,5295,오빠미,1
2972,5296,다방,1
2971,5297,홍콩,1
3000,5298,했긔,1
3002,5299,되뇌었,1
3033,5300,가볍다,1
3019,5301,_twtpic.twitter.com/a30wiFqiU1,1
3031,5302,떡하니,1
3030,5303,해더,1
3029,5304,껄,1
3023,5305,leader,1
3021,5306,next,1
3020,5307,폭제,1
3014,5308,_twtpic.twitter.com/P0zvRzdZ0a,1
3003,5309,ᅮ,1
3012,5310,다짐,1
3011,5311,한결같다,1
3009,5312,소감도,1
3008,5313,ㅋㅋㅋㄲㅋㅋㅋ,1
3007,5314,고함,1
3006,5315,을사,1
2969,5316,수석,1
2967,5317,교과,1
2966,5318,학종,1
2922,5319,보트,1
2934,5320,거론,1
2933,5321,자치,1
2930,5322,플로,1
2929,5323,바라지,1
2928,5324,이정,1
2925,5325,좟,1
2917,5326,감상,1
2965,5327,수시,1
2915,5328,어쩌구하,1
2912,5329,언페어,1
2911,5330,근래,1
2902,5331,불공평하다,1
2900,5332,묶다,1
2899,5333,인재,1
2935,5334,진입,1
2936,5335,조사,1
2937,5336,숙지,1
2938,5337,고심,1
2941,5338,떼다,1
2942,5339,공평하다,1
2944,5340,다보스,1
2946,5341,칼럼,1
2949,5342,전무후무,1
2950,5343,죄다,1
2952,5344,몇십,1
2953,5345,억이,1
2954,5346,타국,1
2955,5347,외교관,1
2958,5348,60년,1
2960,5349,위대,1
2961,5350,재작년,1
3032,5351,어무니,1
3035,5352,ㅌㅋㅋㅋ,1
2895,5353,한정,1
3132,5354,8월,1
3142,5355,쇼셜,1
3140,5356,왔습니댜,1
3138,5357,공통,1
3136,5358,이러다가,1
3135,5359,병원,1
3133,5360,31일,1
3126,5361,옼,1
3148,5362,MAMA,1
3125,5363,명장,1
3124,5364,썰전,1
3119,5365,#MAMAVOTE,1
3118,5366,ð¨,1
3111,5367,ㅋㅋㅋㅌㅋ,1
3110,5368,~!',1
3144,5369,BTSpic.twitter.com/OOsiTWIi8g,1
3149,5370,가요대전,1
3042,5371,개띵언,1
3165,5372,자살,1
3173,5373,피아노,1
3172,5374,키크,1
3170,5375,가창력,1
3169,5376,핸섬,1
3168,5377,돌팬,1
3167,5378,마당,1
3163,5379,하루걸러,1
3150,5380,예정자,1
3162,5381,한경,1
3161,5382,조중동,1
3160,5383,보세옄,1
3155,5384,썻는지,1
3154,5385,후우,1
3153,5386,번더스,1
3109,5387,러시,1
3108,5388,!!',1
3107,5389,달력,1
3053,5390,체통,1
3067,5391,니모,1
3066,5392,데일,1
3065,5393,알엠바뀜,1
3064,5394,BTSpic.twitter.com/fpK3ze8BGr,1
3063,5395,BTSpic.twitter.com/KCOLQNUhFn,1
3062,5396,BTSpic.twitter.com/No4XRxZvFO,1
3051,5397,앨범차트,1
3103,5398,패션,1
3049,5399,짝사랑,1
3048,5400,뽀,1
3047,5401,유쾌,1
3045,5402,개울,1
3044,5403,시바,1
3043,5404,비쥐엠,1
3068,5405,먼일,1
3072,5406,경고,1
3073,5407,_twtpic.twitter.com/m46rEjNTZi,1
3076,5408,해pic.twitter.com/fnydPyW3Yi,1
3077,5409,고화질,1
3078,5410,솔로,1
3080,5411,pic.twitter.com/FClDqYLJSh,1
3083,5412,미터,1
3089,5413,pic.twitter.com/CKQihz04rg,1
3090,5414,해pic.twitter.com/WOKyNm4OYt,1
3091,5415,pic.twitter.com/d75NcxcLfn,1
3095,5416,박학,1
3096,5417,다식,1
3097,5418,산책,1
3098,5419,자전거,1
3099,5420,여행박사,1
3102,5421,맴버사,1
2896,5422,Kpop,1
2894,5423,구축,1
2555,5424,중인,1
2664,5425,업,1
2677,5426,제보,1
2676,5427,왕따,1
2672,5428,봊,1
2668,5429,헤르미온느,1
2667,5430,필모,1
2666,5431,엠마왓슨,1
2656,5432,pic.twitter.com/Qk8o0faNuM,1
2683,5433,지식,1
2649,5434,기입,1
2647,5435,불공정,1
2646,5436,분도,1
2643,5437,랬,1
2642,5438,사물,1
2640,5439,^^!,1
2678,5440,공예품,1
2684,5441,말고는,1
2732,5442,지장,1
2718,5443,예외,1
2730,5444,데이,1
2728,5445,건알곗,1
2726,5446,문외한,1
2724,5447,엄연하다,1
2721,5448,꼽,1
2720,5449,어쩌다가,1
2717,5450,급등,1
2686,5451,포커스,1
2714,5452,창피하다,1
2709,5453,가왜,1
2708,5454,서연고,1
2706,5455,논문,1
2703,5456,전교,1
2697,5457,일위,1
2639,5458,300,1
2636,5459,재능,1
2635,5460,상형,1
2579,5461,비치다,1
2599,5462,장단,1
2597,5463,사단,1
2595,5464,구성요소,1
2594,5465,분열,1
2589,5466,갈수,1
2584,5467,갖은,1
2578,5468,으로나,1
2632,5469,개뻥,1
2575,5470,노랗다,1
2571,5471,에게나,1
2569,5472,만으로는,1
2568,5473,배척,1
2561,5474,쓰러지다,1
2558,5475,치하,1
2600,5476,기름,1
2601,5477,붓기,1
2603,5478,와일드,1
2604,5479,헨,1
2606,5480,츤데레,1
2609,5481,스키,1
2610,5482,불면,1
2611,5483,"...,,;;",1
2616,5484,덕후,1
2617,5485,행정부,1
2618,5486,수장,1
2620,5487,억하심정,1
2621,5488,징그럽다,1
2622,5489,전전긍긍,1
2625,5490,2019,1
2626,5491,초등,1
2628,5492,개쫄리,1
2731,5493,사회생활,1
2733,5494,관심사,1
2893,5495,청원,1
2830,5496,나봄,1
2853,5497,위등,1
2851,5498,포털,1
2848,5499,랜드,1
2843,5500,과목,1
2841,5501,바나,1
2839,5502,수험생,1
2828,5503,임질,1
2858,5504,평창,1
2826,5505,원본,1
2822,5506,정돈,1
2818,5507,가만있다,1
2817,5508,하소연,1
2814,5509,나소,1
2812,5510,소녀시대,1
2857,5511,정보량,1
2862,5512,마케팅,1
2738,5513,사전,1
2882,5514,제기,1
2891,5515,프,1
2890,5516,주식,1
2889,5517,후리다,1
2887,5518,대뜸,1
2885,5519,외형,1
2884,5520,측,1
2881,5521,적절,1
2863,5522,리라,1
2880,5523,못내,1
2879,5524,대학입시,1
2877,5525,셤,1
2876,5526,학기,1
2875,5527,재학,1
2865,5528,소재,1
2807,5529,공고,1
2806,5530,너무도,1
2805,5531,느낀점따윈,1
2754,5532,편파,1
2769,5533,조성,1
2768,5534,환경,1
2761,5535,옹이,1
2760,5536,미국공연,1
2756,5537,원수,1
2755,5538,씌우다,1
2753,5539,억울하다,1
2804,5540,흥미,1
2747,5541,일과,1
2746,5542,팬됫다거,1
2745,5543,인햐,1
2742,5544,사람과,1
2740,5545,미디어,1
2739,5546,공지,1
2770,5547,격인,1
2774,5548,이마,1
2778,5549,제대,1
2779,5550,주름,1
2784,5551,창의,1
2785,5552,쥐다,1
2786,5553,짜내다,1
2790,5554,시방,1
2791,5555,달래다,1
2792,5556,방학식,1
2794,5557,킴냄쥰,1
2795,5558,블라블라,1
2797,5559,카테고리,1
2798,5560,협력,1
2799,5561,18억,1
2801,5562,산속,1
2803,5563,에바,1
1875,5564,감각,1
1872,5565,pic.twitter.com/l0aTdYoFVj,1
1864,5566,수줍다,1
857,5567,이엠,1
887,5568,pic.twitter.com/vCPV7REOJl,1
880,5569,https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM7WNTJOIUQ7V65HN5BTZ2BPN2ZEY5KMYNNRKMSRRVK23PQFIAIZSDSWC7Y4YO4R56M3ZLDERR5QAQFPSOBJRSII6PAWFDIEXDQPQ65U3XQOW24CSL3PFXXAELJCHACWLO4LKH3N4I2XKWL3DFQCZLAZ6JAY6HTW6H6ICIZKVDWIF2ECKFTBJ4NELLBQ7GWQFN,1
871,5570,알드,1
862,5571,.twitter.com/sXvzHJArGw,1
861,5572,#JHOPEpic,1
859,5573,쵝오,1
841,5574,DREAM,1
899,5575,pic.twitter.com/w18sT26j4g,1
837,5576,AGUST,1
833,5577,아오키,1
832,5578,스티브,1
831,5579,이모티콘,1
827,5580,데뷔초,1
826,5581,퓨마,1
895,5582,pic.twitter.com/Q44VMKWX4y,1
901,5583,pic.twitter.com/mo3GGpRFSt,1
939,5584,팀워크,1
921,5585,pic.twitter.com/JO2Xs1NeHg,1
934,5586,pic.twitter.com/I17DDHAA4x,1
932,5587,pic.twitter.com/9ueFxgcZAs,1
930,5588,예절,1
926,5589,pic.twitter.com/T8tXJ3woA9,1
923,5590,디웈,1
922,5591,#지속적인_멤버차별_해명해,1
920,5592,pic.twitter.com/Yojiqs2aJM,1
907,5593,#rtpic,1
917,5594,pic.twitter.com/VCf9bOLCpU,1
916,5595,pic.twitter.com/t1MzvmloeN,1
915,5596,pic.twitter.com/0O78LxKBic,1
914,5597,pic.twitter.com/FoZViVH78T,1
913,5598,pic.twitter.com/Ej2qMTkO19,1
908,5599,.twitter.com/jYk2e2njVJ,1
823,5600,pic.twitter.com/pWsIJvnF7R,1
822,5601,복근,1
820,5602,럽율셉,1
694,5603,오리엔테이션,1
726,5604,다시다,1
717,5605,전과,1
715,5606,identity,1
704,5607,글구,1
703,5608,정이,1
702,5609,만점,1
690,5610,유행,1
808,5611,pic.twitter.com/wk0PspUBQt,1
681,5612,상의,1
678,5613,래야,1
677,5614,워크샵,1
674,5615,필기체,1
666,5616,692일,1
664,5617,pic.twitter.com/zAxkZX8rb7,1
727,5618,럼마,1
729,5619,왜르케,1
730,5620,어리둥절,1
731,5621,하시겐,1
732,5622,본명,1
737,5623,우리엄마,1
742,5624,호소,1
745,5625,Hulu,1
749,5626,단내,1
761,5627,pic.twitter.com/o0jFSbUWM6,1
767,5628,광복,1
771,5629,가기,1
772,5630,전날,1
773,5631,윤동주,1
779,5632,부부,1
780,5633,쐬다,1
785,5634,질투,1
935,5635,로즈볼,1
941,5636,애완동물,1
659,5637,!^^,1
1032,5638,갑빠,1
1055,5639,주껟,1
1046,5640,pic.twitter.com/54qMIyIsQI,1
1039,5641,재미있다,1
1037,5642,특색,1
1036,5643,파트,1
1035,5644,방탄모,1
1025,5645,촐싹,1
1057,5646,#Day1,1
1024,5647,캐럴,1
1021,5648,유두,1
1017,5649,편안,1
1013,5650,거슬러갑니,1
1010,5651,꼽자,1
1009,5652,걸어오다,1
1056,5653,#30일_남준_챌린지,1
1060,5654,개성,1
942,5655,#RTpic,1
1097,5656,https://twitter.com/RMs_Sea2/status/1156190409762074626/video/1,1
1114,5657,값어치,1
1113,5658,11만원,1
1112,5659,구성은,1
1111,5660,장치,1
1100,5661,최우수상,1
1099,5662,벨,1
1093,5663,피카츄,1
1063,5664,pic.twitter.com/MFlACsRAcn,1
1072,5665,하관,1
1071,5666,납닥한거,1
1070,5667,안부,1
1068,5668,화장,1
1066,5669,뱀파이어,1
1065,5670,시큰둥하다,1
1007,5671,pic.twitter.com/6GbF86keK7,1
1004,5672,숨기다,1
1000,5673,@rt,1
960,5674,pic.twitter.com/2m14qJQonD,1
969,5675,pic.twitter.com/23lBcxHAo3,1
968,5676,pic.twitter.com/d55UtwLNUJ,1
967,5677,pic.twitter.com/zPVnkKw0lc,1
966,5678,pic.twitter.com/yDNwT3J8Iq,1
962,5679,햄스터,1
961,5680,춤선,1
959,5681,pic.twitter.com/GHSEgpPAwv,1
998,5682,팬클럽,1
958,5683,럽욜셀,1
953,5684,pic.twitter.com/VX2GuSXIas,1
946,5685,pic.twitter.com/uvqsuzt6tm,1
945,5686,브링,1
944,5687,롯팸콘,1
943,5688,.twitter.com/18WcFkTVc8,1
970,5689,pic.twitter.com/EgcYMJyNmO,1
971,5690,스핔콘,1
975,5691,럼마셀,1
978,5692,앑,1
979,5693,#석진이의_수고는_우리가_알아,1
980,5694,pic.twitter.com/OGVXQ7PwCX,1
982,5695,편법,1
983,5696,인증,1
985,5697,해명,1
986,5698,해pic.twitter.com/VV2H1iHyuB,1
988,5699,pic.twitter.com/1TFa8G1KYD,1
989,5700,pic.twitter.com/eKQCdlUTmx,1
991,5701,#추첨제_편법과_글로벌인증방식_해명해,1
992,5702,#석진이의_수고는_모두가_알고있어,1
994,5703,보그,1
996,5704,pic.twitter.com/MkKNvEPRdM,1
997,5705,#추첨제_편법과_글로벌인증방식_해명,1
661,5706,글썽,1
655,5707,년후,1
1116,5708,논란중,1
248,5709,인류,1
284,5710,어째하,1
282,5711,아가리,1
281,5712,핏백만,1
267,5713,인륜,1
253,5714,릴레이,1
252,5715,헌혈,1
244,5716,https://twitter.com/Oreum95/status/1184171980762669056,1
295,5717,뇌피셜,1
243,5718,루,1
239,5719,이야말로,1
234,5720,엠,1
227,5721,슈퍼엠,1
218,5722,놀람,1
217,5723,개봉,1
288,5724,좃나굴릴듯,1
298,5725,식다,1
395,5726,실패하다,1
360,5727,장도,1
382,5728,pic.twitter.com/W6E8Pmf34A,1
376,5729,내리쬐다,1
375,5730,햇살,1
367,5731,환,1
366,5732,마주치다,1
363,5733,동그랗다,1
351,5734,랩모녕,1
300,5735,파서,1
341,5736,멀쩡하다,1
338,5737,내지,1
322,5738,따내다,1
320,5739,꽃밭,1
311,5740,대고,1
309,5741,어드밴티,1
210,5742,11월,1
201,5743,끈기,1
193,5744,흐리다,1
52,5745,일상생활,1
94,5746,호평,1
87,5747,몸소,1
86,5748,부디,1
83,5749,구설,1
64,5750,pic.twitter.com/UIy4aRCpIS,1
56,5751,인간미,1
46,5752,멀티,1
190,5753,내려가다,1
39,5754,넓히다,1
34,5755,김용,1
25,5756,탄이듵,1
21,5757,신세계,1
15,5758,pic.twitter.com/bRboT4KWga,1
3,5759,범의,1
109,5760,녹화,1
113,5761,휩쓸다,1
123,5762,급행,1
130,5763,탑승,1
131,5764,출발,1
137,5765,욬,1
138,5766,ㄱㅋㄱㅋㅋㄱㅋㄱㅋㄲㅋㄱㅋㅋ,1
139,5767,연결하다,1
141,5768,_twtpic.twitter.com/RyDYC2DG8x,1
143,5769,pic.twitter.com/cQJhEj6PHe,1
145,5770,뉴질랜드,1
146,5771,유학,1
149,5772,오졋다,1
152,5773,꼰대질,1
177,5774,5조,1
184,5775,욜,1
188,5776,녀,1
383,5777,눈고,1
397,5778,헤벌쭉,1
652,5779,구영,1
553,5780,디너쇼,1
579,5781,오른쪽,1
578,5782,리퍼,1
563,5783,안처,1
559,5784,pic.twitter.com/qUFBRjq6G4,1
556,5785,파콘,1
554,5786,티켓팅,1
549,5787,_twtpic.twitter.com/FJxGtw9wB9,1
584,5788,뿌리,1
547,5789,직찍,1
545,5790,오매불망,1
542,5791,_twtpic.twitter.com/sd8K48XKvR,1
540,5792,넹,1
539,5793,추억,1
538,5794,랙걸리,1
581,5795,ㅋㅎㅋㅋㅋ,1
590,5796,하기야,1
399,5797,ㅋㅋㅋㄱㅋ,1
630,5798,#TheConcertTour,1
648,5799,란테,1
638,5800,특이하다,1
637,5801,그땐,1
634,5802,강산,1
633,5803,팔도,1
631,5804,초창,1
629,5805,#LoveYourselfSpeakYourself,1
593,5806,니놈,1
622,5807,pic.twitter.com/dzGYt3pB4q,1
616,5808,맴,1
614,5809,구사,1
613,5810,능숙하다,1
603,5811,벗다,1
600,5812,우쭈쭈할일,1
533,5813,꿈뻑이면,1
524,5814,#ActualityBTS,1
523,5815,#ActualityAwards19,1
427,5816,READY,1
456,5817,마무리,1
435,5818,국경,1
433,5819,https://youtu.be/ZQRYJlXxBGw,1
432,5820,Wou,1
430,5821,This,1
428,5822,For,1
426,5823,NOT,1
515,5824,해시,1
425,5825,Were,1
424,5826,We,1
423,5827,REACTION,1
409,5828,서든,1
401,5829,1867일,1
400,5830,pic.twitter.com/aVT0DiWUwl,1
472,5831,일주년,1
473,5832,맞이,1
474,5833,#1YearWithSpeakYourself,1
475,5834,#1YearOfRMsUNSpeech,1
477,5835,#MPN‌,1
485,5836,유난히,1
487,5837,_twtpic.twitter.com/K33hYCtW34,1
488,5838,ㅇㅏ,1
492,5839,여하간,1
494,5840,기념일,1
500,5841,모태,1
504,5842,이사,1
505,5843,이이이,1
506,5844,pic.twitter.com/0z4WGetLNg,1
507,5845,뒷모습,1
513,5846,#MYDreamMYVoice,1
514,5847,_twtpic.twitter.com/D0xGPx0dft,1
1115,5848,pic.twitter.com/0bH8e873El,1
1120,5849,상당하다,1
1863,5850,대음,1
1634,5851,밤일,1
1654,5852,과시,1
1653,5853,욕햇,1
1645,5854,주거,1
1641,5855,경로,1
1639,5856,폭,1
1637,5857,하셧는데,1
1630,5858,밥맥,1
1659,5859,크랭크,1
1629,5860,래미,1
1626,5861,길어지다,1
1622,5862,핑크,1
1618,5863,킴남쥱,1
1611,5864,_twtpic.twitter.com/UTdNkc5SPD,1
1610,5865,#BBMAsTopSocial,1
1655,5866,만큼의,1
1661,5867,조공,1
1697,5868,조아하다,1
1683,5869,내달,1
1692,5870,영어선생님,1
1691,5871,_twtpic.twitter.com/65mEcQpu6N,1
1690,5872,바다로,1
1689,5873,사막,1
1688,5874,마르다,1
1684,5875,덕인,1
1680,5876,특강,1
1665,5877,과장,1
1678,5878,ㅋㅋㅋㄱ,1
1677,5879,ㅋㅋㅋㄱㄱㄱ,1
1673,5880,ㅋㅋㅋㄱㅋㅋㅋㄱㄱㅋㅋㅋㄱㅋㄱ,1
1671,5881,해드리다,1
1670,5882,업뎃,1
1667,5883,뿅,1
1609,5884,벌,1
1608,5885,수백억,1
1604,5886,!!??,1
1537,5887,#방탄폰케이스,1
1552,5888,검사,1
1551,5889,소변,1
1550,5890,https://twitter.com/zairou_/status/1126150443371917312,1
1549,5891,만만하다,1
1546,5892,워딩,1
1539,5893,pic.twitter.com/U7vcRfuwyl,1
1536,5894,#방탄굿즈판매,1
1602,5895,아렘,1
1535,5896,#방탄굿즈,1
1534,5897,문의,1
1533,5898,기종은,1
1530,5899,컬러,1
1529,5900,네이비,1
1528,5901,레드,1
1555,5902,앖어,1
1556,5903,줠,1
1558,5904,울엇늠,1
1559,5905,늬들,1
1564,5906,폐인,1
1567,5907,남는돠,1
1572,5908,맑다,1
1573,5909,순수,1
1576,5910,줄이다,1
1578,5911,으응,1
1580,5912,x,1
1582,5913,수치,1
1587,5914,여우,1
1588,5915,귀국,1
1591,5916,기조,1
1599,5917,따왓다,1
1601,5918,키햐,1
1694,5919,와웅,1
1699,5920,어쩌구저쩌구,1
1526,5921,아일랜드,1
1800,5922,블렌더,1
1812,5923,끼부리다,1
1811,5924,붓다,1
1808,5925,타고나다,1
1805,5926,예약,1
1802,5927,평론,1
1801,5928,타임슬립,1
1799,5929,젠더,1
1818,5930,쎄다,1
1798,5931,타탄,1
1797,5932,알파카,1
1796,5933,알페카,1
1794,5934,만리,1
1793,5935,명견,1
1791,5936,_twtpic.twitter.com/UwTxBWBGPo,1
1817,5937,깡,1
1819,5938,서고,1
1700,5939,어절,1
1844,5940,/twitter.com/Crumbles4Kookie/status/1110183284133253120,1
1859,5941,사례,1
1853,5942,빠갬,1
1852,5943,셆,1
1848,5944,하고도,1
1846,5945,지향,1
1845,5946,차용,1
1843,5947,다잡다,1
1826,5948,반말,1
1841,5949,교류,1
1838,5950,경계,1
1834,5951,팟캐스트,1
1833,5952,스타인,1
1829,5953,사이렌,1
1828,5954,홀렸어,1
1790,5955,로그,1
1789,5956,지금껏,1
1788,5957,욕심,1
1726,5958,나왓어,1
1738,5959,!!!!!!!!!!!!!,1
1737,5960,호우,1
1735,5961,앗다,1
1733,5962,앜,1
1732,5963,시파,1
1730,5964,좋앟,1
1725,5965,오프닝,1
1778,5966,타이트,1
1721,5967,터미널,1
1720,5968,고속버스,1
1708,5969,익스트림,1
1707,5970,다이나믹,1
1705,5971,대사,1
1703,5972,까먹다,1
1740,5973,엄지,1
1742,5974,해주,1
1743,5975,고제,1
1745,5976,포스터,1
1746,5977,깔깔,1
1747,5978,이바,1
1748,5979,#입덕부정기,1
1749,5980,#방탄입덕짤,1
1756,5981,엠씨,1
1759,5982,어휴,1
1762,5983,ㅋㅌㅌㅌㅋ,1
1765,5984,https://youtu.be/c2iMw2ZxVp8,1
1766,5985,ㅁㅊㅁㅊ,1
1769,5986,ㅜㅜㅜㅡㅜㅜㅜㅡ,1
1771,5987,러됡,1
1772,5988,ㅜㅜㅜㅡㅠ,1
1776,5989,턱턱,1
1527,5990,블루,1
1525,5991,블라썸,1
1126,5992,어떻든,1
1268,5993,정신병,1
1282,5994,#TeenChoice,1
1281,5995,귀욤뽀짝,1
1276,5996,은시,1
1275,5997,땜시,1
1273,5998,ㅓ,1
1272,5999,이거므,1
1266,6000,친언니,1
1284,6001,#Halsey,1
1264,6002,스탬프,1
1262,6003,날씨,1
1259,6004,비톄스,1
1257,6005,쪼금,1
1256,6006,반기다,1
1251,6007,왓슨,1
1283,6008,#ChoiceCollaboration,1
1285,6009,_twtpic.twitter.com/WL5Bq9c4iM,1
1320,6010,violence,1
1307,6011,무지하다,1
1317,6012,거보,1
1316,6013,@20toOne,1
1315,6014,#channel9apologizetoBTS,1
1314,6015,#channel9apologize,1
1311,6016,벌이,1
1308,6017,저속하다,1
1305,6018,패널,1
1289,6019,무릉도,1
1301,6020,대갈빡,1
1299,6021,헤어스프레이,1
1296,6022,Answer,1
1293,6023,shop,1
1292,6024,Magic,1
1291,6025,내심,1
1250,6026,엠마,1
1248,6027,화법,1
1245,6028,일전,1
1157,6029,시르다,1
1179,6030,sPT,1
1178,6031,Xk,1
1176,6032,_twtpic.twitter.com/ftkkcSyFad,1
1175,6033,#MGMAVOTE,1
1170,6034,호랑나비,1
1169,6035,아싸,1
1155,6036,가르다,1
1243,6037,자세,1
1154,6038,팬질,1
1144,6039,국민은행,1
1142,6040,그른가,1
1141,6041,딕,1
1131,6042,부숴,1
1130,6043,따윈,1
1180,6044,Vmvs,1
1181,6045,atW,1
1190,6046,https://twitter.com/fleurseok/status/1134298853165977602/video/1,1
1197,6047,거릴까봐,1
1199,6048,ㅅㄱ,1
1202,6049,주르륵,1
1205,6050,예고편,1
1207,6051,평정,1
1208,6052,기쁨,1
1209,6053,모드,1
1211,6054,PT,1
1219,6055,오열,1
1221,6056,유포리아,1
1223,6057,pic.twitter.com/xy5f2YV5DW,1
1232,6058,".,.,",1
1237,6059,TMI,1
1239,6060,븻븬버,1
1319,6061,end,1
1321,6062,against,1
1524,6063,체리,1
1468,6064,휴먼,1
1480,6065,이성하,1
1478,6066,6월,1
1477,6067,2019년,1
1476,6068,_twtpic.twitter.com/1LmSaeQSMT,1
1473,6069,펀드,1
1470,6070,향후,1
1461,6071,기수,1
1483,6072,트레일러,1
1460,6073,부지,1
1459,6074,중소,1
1458,6075,시놉시스,1
1457,6076,pic.twitter.com/waTLZhhwC6,1
1456,6077,.......;;;,1
1453,6078,가르마,1
1482,6079,읍니,1
1485,6080,열정,1
1322,6081,children,1
1505,6082,합작,1
1522,6083,제작,1
1520,6084,ㅋㅋㅋㅎㅋㅋㅋ,1
1516,6085,https://twitter.com/soonhearim/status/1129005869453045760,1
1514,6086,5.18,1
1508,6087,pic.twitter.com/WseiAeIJff,1
1506,6088,노리다,1
1504,6089,씨제이,1
1486,6090,브라질,1
1500,6091,동양인,1
1496,6092,죄임,1
1495,6093,심해지다,1
1494,6094,크크,1
1492,6095,/twitter.com/ThrowbacksBTS/status/1132365644219990016,1
1489,6096,수십만,1
1450,6097,....???,1
1448,6098,싱아,1
1447,6099,포커,1
1337,6100,하단,1
1366,6101,굳히다,1
1361,6102,게이,1
1353,6103,편집,1
1352,6104,악의,1
1347,6105,https://www.dailymail.co.uk/tvshowbiz/article-7161165/Erin-Molan-Channel-Nine-slammed-disgusting-segment-K-pop-band-BTS.html,1
1343,6106,설비,1
1335,6107,벌어지다,1
1443,6108,헤에,1
1332,6109,공정하다,1
1331,6110,여요,1
1329,6111,dailymail,1
1328,6112,국판,1
1327,6113,https://twitter.com/magicshop0622/status/1141615174387978240,1
1325,6114,사탄,1
1372,6115,#MTVLAKPOPBTS,1
1373,6116,#MTVLAFANDOMBTSARMY,1
1374,6117,#MTVLAINSTAGLJUNGKOOK,1
1375,6118,#PremiosMTVMIAW,1
1386,6119,#머스터_해명해,1
1387,6120,#머스터_공론화,1
1405,6121,신중하다,1
1408,6122,앞장서다,1
1413,6123,아씨,1
1415,6124,3초,1
1416,6125,안녕,1
1421,6126,셀,1
1425,6127,200일,1
1428,6128,이랑은,1
1431,6129,손흥민,1
1433,6130,류현진,1
1437,6131,리트윗,1
3174,6132,춤신,1
3177,6133,음색,1
3178,6134,pic.twitter.com/EBJyaubU11,1
4420,6135,외면,1
4429,6136,_twtpic.twitter.com/94RT8NHWgN,1
4426,6137,VOTE,1
4425,6138,............,1
4424,6139,뻥,1
4422,6140,왕초보,1
4421,6141,ㅇㅇㅇ,1
4419,6142,_twtpic.twitter.com/T4ueXVFL86,1
4431,6143,이쁜이,1
4417,6144,_twtpic.twitter.com/tvyVvvjmQC,1
4416,6145,전도서,1
4415,6146,소스,1
4414,6147,오마주,1
4413,6148,기성세대,1
4411,6149,세곡,1
4430,6150,pic.twitter.com/k61gaJF6l3,1
4432,6151,공손하다,1
4454,6152,크림,1
4443,6153,너므,1
4451,6154,이즈,1
4450,6155,깻습니,1
4449,6156,!pic.twitter.com/ESZHqdsESt,1
